PRL2,PLHA,TLHA,PRHA,TRHA,PTHA,PFNA,PLNA,PTSA,PVSB,PCON,TotPerYearAvg,NoBonPerYrAvg,PKAC,PACC,PMPC,PHED,PGID,TGID,POID,PSPD,PAGE,PBRE,PEYE,PTGH,PCPH,PLSH,PRSH,PCTH,PLTH,PRTH,PAGI,PSKI,PDPI,PPTI,PINJ,PTAK,PPBK,PRBK,PNEK,PFMK,PBTK,PTAL,PHCL,PUCL,PLEL,TLEL,PREL,TREL,PCOL,PROL,PLPL,PGSL,PTSL,PHLM,PSTM,PHAN,PICN,PJEN,PTEN,PSBO,PVCO,PEGO,PFHO,PDRO,PTHP,PIMP,PJMP,PYRP,PSXP,PCAR,PTAR,PJER,PMOR,PKPR,PSTR,POVR,PAWR,PLWR,TLWR,PRWR,TRWR,PFAS,PMAS,PSBS,PFCS,PMCS,PFGS,PCHS,PFHS,PMHS,PVIS,PPOS,POPS,PLSS,PFTS,PMTS,PUTS,PVTS,PMUS,PHGT,PWGT,PCMT,PKRT,PYWT,PLHY,PJTY,PSTY,PFEx
45,3,3,3,3,15,Jacquizz,Rodgers,36,0,1,36,36,12,97,0,10,27233,14,27233,86,24,0,0,85,0,0,0,75,0,0,94,2,21,1009,82,28,30,34,0,7,42,0,0,0,0,0,0,0,161,21,100,0,0,0,1,0,0,22,2,0,1,0,0,3,16,1,75,3,0,84,0,1,88,14,57,69,58,0,0,0,0,0,5,19,0,10,10,15,0,10,1,1,1,5,0,10,5,36,0,66,36,1023,73,0,-31,0,0,506
45,2,2,2,2,10,Sean,Weatherspoon,36,0,1,36,36,11,86,0,4,27270,14,27270,83,26,0,1,81,0,0,0,35,0,0,84,2,13,1009,89,90,39,44,2,12,37,0,0,0,7,7,7,7,122,45,100,0,0,4,1,0,0,56,2,0,1,50,0,3,15,0,69,4,0,39,0,1,89,11,78,87,75,3,3,3,3,0,10,39,0,10,10,10,0,10,0,15,15,5,0,15,5,36,0,74,84,1023,22,0,-31,0,0,69
45,4,4,4,4,29,Michael,Crabtree,36,0,1,36,36,14,89,0,4,27432,15,27432,88,26,0,0,95,0,0,0,89,0,0,90,2,11,1009,88,26,36,42,0,1,62,2,0,0,0,0,0,0,217,45,100,3,2,2,33,0,0,15,2,0,1,74,0,5,41,16,92,5,0,84,0,1,92,15,74,85,72,2,2,2,2,0,10,49,0,15,10,5,5,15,0,3,3,10,5,10,10,36,0,73,54,1023,72,0,-31,0,0,186
45,4,4,4,4,12,Kendall,Hunter,36,0,1,36,36,14,93,1,5,27489,15,27489,89,25,0,1,79,0,0,0,72,0,0,93,2,1,1009,80,31,33,38,0,7,66,6,0,0,0,0,0,0,158,45,100,4,0,0,15,0,0,32,2,0,1,35,0,6,16,7,82,3,0,81,6,1,88,14,59,75,53,0,2,0,2,0,5,24,0,15,10,10,5,10,0,1,1,10,0,10,5,36,0,67,39,1023,45,0,-31,0,0,10
45,2,2,2,2,20,Hakeem,Nicks,36,0,1,36,36,15,93,0,5,26729,16,26729,90,26,0,1,97,0,0,0,90,0,0,90,2,30,1009,88,22,34,36,0,0,65,0,0,0,8,8,8,8,135,45,100,0,0,2,40,1,0,88,2,0,1,88,0,4,19,12,94,5,0,85,0,1,84,10,76,89,78,0,0,0,0,0,10,49,0,15,10,5,0,10,0,3,3,5,0,10,5,36,0,73,48,1023,79,0,-31,0,0,29
45,4,4,4,4,13,Jacquian,Williams,36,0,1,36,36,14,90,0,3,28066,16,28066,85,25,0,0,90,0,0,0,39,0,0,83,2,63,1009,90,88,33,38,0,11,30,6,0,0,0,0,0,0,232,45,100,0,0,4,0,0,0,57,2,0,1,85,0,15,18,9,80,3,0,54,0,1,85,10,79,77,60,0,0,0,0,0,10,49,0,15,10,10,0,10,0,14,14,10,0,10,10,36,0,74,64,1023,20,0,-31,0,0,195
45,0,0,0,0,15,Linval,Joseph,36,0,1,36,36,13,85,0,1,28079,16,28079,65,25,0,0,77,0,0,0,26,0,0,68,2,63,1009,87,77,30,33,0,8,24,0,0,0,0,0,0,0,54,45,100,6,6,0,0,0,0,97,2,0,1,66,0,15,17,0,72,4,0,27,0,1,88,12,94,82,57,0,0,0,0,15,10,9,15,15,4,20,15,15,0,12,12,15,15,25,10,36,0,76,163,1023,4,0,-31,0,0,76
45,3,3,3,3,15,Cameron,Bradfield,36,0,1,36,36,10,76,0,4,28060,17,28060,63,26,0,0,90,0,0,0,25,0,0,65,2,63,1009,85,20,82,82,0,3,13,0,0,0,8,8,8,8,73,45,100,0,0,2,35,0,0,78,2,0,1,0,0,15,10,17,55,3,0,31,0,0,85,15,86,72,57,2,2,2,2,10,15,14,10,20,5,20,10,20,2,5,9,10,15,15,15,36,0,76,148,1023,3,0,-31,0,0,106
45,0,0,0,0,73,Tim,Tebow,36,0,1,36,36,11,89,0,7,26680,18,26680,82,26,0,0,98,0,0,0,61,0,0,84,2,23,1009,97,24,26,35,0,8,77,0,0,0,0,0,0,0,62,19,100,2,0,0,40,0,0,15,1,0,1,85,0,1,90,5,55,4,0,75,0,1,65,19,82,79,67,5,1,5,1,5,10,49,0,10,10,15,5,15,0,0,0,10,5,25,5,36,0,75,76,1023,7,0,-31,0,0,165
45,2,2,2,2,20,Eric,Decker,36,0,1,36,36,33,91,0,7,27355,18,27355,86,27,2,1,93,0,0,0,88,0,0,87,0,14,1009,79,25,19,21,0,1,59,0,2,0,0,0,0,0,120,45,100,1,1,0,50,0,0,87,0,0,1,80,0,5,21,31,82,4,0,63,0,1,90,36,68,81,67,0,0,0,0,0,10,39,0,10,10,15,10,10,0,3,3,10,0,10,5,36,0,75,58,1023,40,0,-31,0,0,41
45,2,2,2,2,16,Jaiquawn,Jarrett,36,0,1,36,36,17,87,0,5,27438,18,27438,89,24,0,0,78,0,0,0,48,0,0,86,2,25,1009,82,57,24,32,0,0,19,5,0,0,0,0,0,0,208,45,100,4,0,0,40,0,0,26,2,0,1,85,0,2,18,46,79,3,0,61,0,1,87,16,58,65,56,2,2,2,2,0,10,54,0,10,10,15,0,10,0,17,16,10,0,5,5,36,0,72,36,1023,36,0,-31,0,0,189
45,2,2,2,2,12,Jacob,Lacey,36,0,1,36,36,17,88,0,10,27312,19,27312,88,26,0,0,75,0,0,0,53,0,0,88,2,14,1009,92,63,26,30,0,7,20,0,0,0,0,0,0,0,158,45,100,2,2,0,40,0,0,21,2,0,1,72,0,7,17,32,87,5,0,44,0,1,86,14,51,74,69,0,0,0,0,0,5,49,0,10,10,10,0,10,0,16,18,5,0,5,5,36,0,70,17,1023,47,0,-31,0,0,74
45,2,2,2,2,20,Mike,Thomas,36,0,1,36,36,13,90,2,5,27467,19,27467,91,26,0,0,80,0,0,0,67,0,0,90,2,7,1009,83,29,25,33,0,0,44,0,0,0,8,8,8,8,8,45,100,0,0,0,25,0,0,80,2,0,1,85,0,4,19,21,85,5,0,60,0,1,90,12,60,72,73,2,2,2,2,0,5,29,0,10,10,15,0,10,0,3,3,10,0,5,5,36,0,68,38,1023,33,0,-31,0,0,197
45,2,2,2,2,20,Kevin,Smith,36,0,1,36,36,15,81,2,4,28055,19,28055,85,27,0,0,80,0,0,0,65,0,0,78,2,63,17,77,30,37,35,0,7,75,0,0,0,2,2,2,2,225,45,100,0,0,0,0,0,0,30,2,0,1,25,0,15,14,38,80,6,0,87,0,1,95,20,75,76,76,0,0,0,0,0,10,49,5,5,6,5,5,10,0,1,1,10,5,10,5,36,0,73,57,999,27,0,-31,0,0,103
45,2,3,2,3,15,Derek,Sherrod,36,0,1,36,36,14,85,0,4,27298,20,27298,67,24,0,0,78,0,0,0,24,0,0,70,2,8,17,86,28,85,84,0,3,22,0,0,0,2,6,2,6,121,45,100,0,0,0,55,0,0,78,2,0,1,0,0,7,20,33,41,3,0,40,0,0,90,14,85,76,59,0,0,0,0,10,10,14,5,10,5,15,10,15,0,9,5,15,10,10,10,36,0,77,161,999,5,0,-31,0,0,210
45,3,2,3,2,18,Sam,Shields,36,0,1,36,36,19,94,0,5,27330,20,27330,96,26,0,0,71,0,0,0,64,0,0,87,2,22,1009,87,47,23,28,0,11,22,0,0,0,0,0,0,0,115,45,100,0,0,4,20,0,0,37,2,0,1,87,0,4,17,4,90,4,0,54,0,1,87,19,48,77,63,2,0,2,0,0,5,49,0,10,10,5,0,10,0,16,16,5,0,10,5,36,0,71,24,999,80,0,-31,0,0,188
45,2,3,2,3,19,C.J.,Wilson,36,0,1,36,36,16,70,0,5,27424,20,27424,75,26,0,0,68,0,0,0,22,0,0,65,2,37,17,84,78,35,44,0,3,27,0,0,0,0,2,0,2,54,45,100,0,0,0,10,0,0,98,2,0,1,84,0,6,15,33,74,4,0,32,0,1,93,16,89,82,65,2,2,2,2,15,10,19,10,10,10,15,15,15,0,10,12,20,15,25,10,36,0,75,130,999,3,0,-31,0,0,209
45,0,0,0,0,50,Tim,Masthay,36,0,1,36,36,87,65,0,7,28048,20,28048,59,26,0,0,69,1,0,0,25,0,0,55,0,63,1009,92,24,18,20,0,0,15,0,3,0,0,0,0,0,98,45,100,2,2,2,62,0,0,8,2,0,1,70,0,15,45,5,58,4,0,25,0,1,90,91,44,84,70,1,1,0,0,0,5,54,0,10,10,10,0,10,0,20,20,10,0,10,0,36,0,73,40,999,0,0,-31,0,0,150
45,3,3,3,3,12,Jeff,Byers,36,0,1,36,36,12,67,0,7,27317,21,27317,63,28,0,0,72,0,0,0,25,0,0,68,2,63,1009,80,26,75,80,0,3,19,0,4,0,0,0,0,0,231,45,100,2,2,0,45,0,0,62,0,0,1,63,0,15,18,21,48,4,0,20,0,0,95,14,84,72,63,0,0,0,0,15,10,14,10,15,5,20,10,20,0,8,7,10,15,25,10,36,0,76,150,999,2,0,-31,0,0,176
45,2,2,2,2,15,Antwan,Applewhite,36,0,1,36,36,10,78,0,1,27880,21,27880,75,28,0,0,85,0,0,0,40,0,0,68,0,63,1009,76,72,22,39,0,3,29,0,0,0,0,0,0,0,180,45,100,0,0,2,1,0,0,93,2,0,1,75,0,15,17,6,72,6,0,30,0,1,97,13,72,78,78,3,3,3,3,10,10,29,10,10,10,5,10,15,0,10,11,10,10,15,10,36,0,75,110,999,9,0,-31,0,0,211
45,4,4,4,4,12,Jake,Ballard,36,0,1,36,36,15,70,0,7,28193,22,28193,69,26,0,1,90,0,0,0,71,0,0,69,0,33,1009,73,30,55,67,0,6,29,0,4,0,3,3,3,3,156,45,100,0,0,0,0,0,0,88,0,0,1,75,0,15,18,30,63,4,0,68,0,1,90,16,72,77,79,0,0,0,0,5,10,44,0,10,10,10,10,15,0,4,4,15,5,15,10,36,0,78,115,1023,27,0,-31,0,0,301
45,2,2,2,2,11,Terrence,Cody,36,0,1,36,36,14,55,0,10,27211,25,27211,43,25,0,0,75,0,0,0,11,0,0,49,2,25,1009,76,74,23,33,0,8,28,0,0,0,8,8,8,8,3,45,100,0,0,1,35,0,0,62,2,0,1,50,0,2,12,19,37,4,0,17,0,0,55,16,93,70,67,0,0,0,0,15,15,0,15,10,10,15,20,20,0,12,12,15,20,30,15,36,0,76,181,999,1,0,-31,0,0,193
45,2,3,2,3,18,Jah,Reid,36,0,1,36,36,13,70,0,7,27299,25,27299,57,25,0,0,76,0,0,0,18,0,0,65,0,21,1009,83,20,80,74,1,12,15,0,2,0,0,2,0,2,225,45,100,0,0,4,55,0,0,76,2,0,1,0,0,3,15,15,61,3,0,19,0,0,97,17,88,67,55,0,0,0,0,10,10,64,5,15,5,10,5,15,0,9,7,15,5,25,10,36,0,79,80,999,3,0,-31,0,0,7
45,3,2,3,2,18,Chris,Neild,36,0,1,36,36,15,64,0,0,27328,26,27328,57,26,0,0,85,0,0,0,23,0,0,54,0,17,1009,79,76,26,39,0,3,20,0,2,0,0,0,0,0,254,45,100,0,0,0,1,0,0,95,2,0,1,48,0,7,18,33,54,3,0,22,0,1,94,16,88,71,60,0,0,0,0,15,15,0,15,15,4,15,15,20,0,12,11,15,20,25,10,36,0,74,165,999,3,0,-31,0,0,418
45,3,3,3,3,15,Maurice,Hurt,36,0,1,36,36,15,62,0,5,27359,26,27359,50,26,0,0,85,0,0,0,17,0,0,50,0,14,1009,82,17,78,81,0,12,11,0,0,0,0,0,0,0,62,45,100,0,0,4,55,0,0,79,2,0,1,70,0,7,17,24,52,3,0,19,0,0,94,17,89,70,59,2,2,2,2,15,15,0,10,20,5,10,15,20,0,8,7,15,15,20,10,36,0,75,169,999,2,0,-31,0,0,198
45,2,2,2,2,16,Roy,Helu,36,0,1,36,36,17,93,0,4,27560,26,27560,92,25,0,0,77,0,0,0,71,0,0,90,2,8,1009,73,32,42,30,0,7,65,0,0,0,0,0,0,0,142,45,100,0,0,0,0,0,0,29,1,0,1,0,0,4,17,33,77,3,0,74,0,1,90,16,61,76,65,0,0,0,0,0,5,39,0,10,6,15,0,10,0,1,1,10,0,15,5,36,0,71,55,999,40,0,-31,0,0,58
45,3,3,3,3,14,Malcolm,Jenkins,36,0,1,36,36,16,93,0,4,27220,27,27220,87,26,0,0,93,0,0,0,55,0,0,91,2,14,1009,84,77,22,37,0,7,37,0,0,0,0,0,0,0,156,45,100,2,2,0,28,0,0,27,2,0,1,50,0,1,19,26,86,5,0,69,0,0,80,15,63,84,73,0,0,0,0,8,10,3,10,5,10,6,10,4,1,17,17,5,10,10,5,36,0,72,44,999,26,0,-31,0,0,37
45,3,3,3,3,18,Isa,Abdul-Quddus,36,0,1,36,36,16,87,0,4,27221,27,27221,89,24,0,0,79,0,0,0,52,0,0,83,2,33,1009,82,56,20,33,0,7,23,0,0,0,0,8,0,8,65,45,100,4,2,2,22,0,0,42,2,0,1,0,0,15,14,29,82,3,0,64,0,1,80,16,67,69,59,0,0,0,0,5,5,44,0,10,10,15,5,10,0,17,17,15,5,10,5,36,0,73,60,999,25,0,-31,0,0,70
45,2,4,2,4,12,Patrick,Robinson,36,0,1,36,36,10,91,2,1,27339,27,27339,93,26,0,1,87,0,0,0,62,0,0,93,2,32,17,89,59,22,31,0,7,32,0,0,0,9,9,9,9,64,45,100,2,2,0,50,0,0,21,2,0,1,85,0,1,15,32,85,4,0,72,0,1,94,15,58,79,67,0,0,0,0,5,5,49,0,10,10,10,0,10,0,16,16,10,0,20,5,36,0,71,31,999,39,0,-31,0,0,198
45,4,4,4,4,15,Jimmy,Graham,36,0,1,36,36,13,88,0,0,27442,27,27442,85,27,0,0,87,0,0,0,82,0,0,84,0,31,1009,85,44,42,52,0,8,59,0,0,0,0,0,0,0,115,45,100,0,0,0,1,0,0,80,1,0,1,79,0,3,17,34,85,4,0,82,0,1,93,14,70,85,80,0,0,0,0,0,10,39,5,10,0,10,5,15,0,4,4,10,0,5,10,36,0,79,105,999,30,0,-31,0,0,230
45,2,2,2,2,26,Jairus,Byrd,36,0,1,36,36,20,92,0,5,27486,27,27486,86,27,1,0,90,0,0,0,71,0,0,93,2,17,1009,88,67,25,35,0,8,41,0,0,0,0,0,0,0,160,45,100,0,0,0,0,0,0,31,2,0,1,82,0,5,25,74,92,5,0,46,0,1,95,21,68,87,72,0,0,0,0,0,10,44,5,10,10,10,5,10,0,17,18,5,5,20,10,36,0,70,43,1023,36,0,-31,0,0,37
45,2,2,2,2,15,Mike,Person,36,0,1,36,36,10,77,0,6,27834,28,27834,65,26,0,0,79,0,0,0,22,0,0,60,0,63,1009,88,29,80,81,0,3,28,0,4,0,2,2,2,2,125,45,100,0,0,0,0,0,0,78,2,0,1,67,0,15,14,0,51,3,0,36,0,0,95,12,82,69,57,2,2,2,2,10,10,19,10,10,5,5,10,15,0,5,8,20,10,15,10,36,0,76,139,1023,3,0,-31,0,0,95
45,4,4,4,4,15,Ziggy,Hood,36,0,1,36,36,15,75,0,4,27460,29,27460,67,26,0,0,79,0,0,0,15,0,0,68,2,32,1009,85,77,25,41,0,3,14,0,0,0,0,0,0,0,122,45,100,0,0,0,25,0,0,96,2,0,1,64,0,1,17,13,68,5,0,15,0,1,83,16,83,80,70,0,0,0,0,10,10,19,5,10,10,10,10,15,0,11,10,10,10,20,10,36,0,75,140,999,12,0,-31,0,0,103
45,3,3,3,3,15,Marcus,Gilbert,36,0,1,36,36,11,67,0,4,27847,29,27847,53,25,0,0,77,0,0,0,14,0,0,62,2,31,13,82,16,90,84,0,3,9,0,0,0,0,0,0,0,62,45,100,0,0,0,0,0,0,77,1,0,1,92,0,2,14,33,58,3,0,19,0,0,82,14,93,79,65,0,0,0,0,10,10,9,5,10,5,20,10,15,0,5,8,15,15,20,10,36,0,78,170,999,4,0,-31,0,0,52
45,3,4,3,4,18,Arthur,Moats,36,0,1,36,36,24,86,0,4,27850,29,27850,82,26,0,0,75,0,0,0,37,0,0,72,2,18,1009,88,77,35,35,0,3,26,0,0,0,0,0,0,0,91,45,100,4,4,0,0,0,0,52,2,0,1,73,0,6,15,44,84,4,0,55,0,1,90,27,69,71,62,0,0,0,0,5,10,29,10,5,10,15,10,15,0,15,15,10,5,10,5,36,0,74,90,1023,10,0,-31,0,0,52
45,3,3,3,3,17,Byron,Stingily,36,0,1,36,36,13,68,0,2,27304,30,27304,63,25,0,0,80,0,0,0,18,0,0,63,0,10,1009,81,21,75,81,0,3,17,0,0,0,6,6,6,6,105,45,100,0,0,0,20,0,0,68,0,0,1,75,0,6,12,25,60,3,0,21,0,0,97,14,87,67,55,2,2,2,2,10,10,14,5,15,5,10,5,15,0,9,7,15,10,15,10,36,0,77,153,999,8,0,-31,1,0,106
45,2,2,2,2,15,Colin,McCarthy,36,0,1,36,36,15,81,0,7,27555,30,27555,84,25,0,0,83,0,0,0,56,0,0,81,0,12,1009,79,85,24,40,0,3,27,0,2,0,0,0,0,0,115,45,100,0,0,0,0,0,0,52,2,0,1,66,0,4,18,0,76,3,0,49,0,1,99,15,73,71,60,0,0,0,0,0,10,44,0,10,10,15,0,10,0,14,14,10,0,25,10,36,0,73,78,999,20,0,-31,0,0,327
45,2,2,2,2,13,Letroy,Guion,36,0,1,36,36,15,78,0,5,27216,31,27216,61,26,0,0,87,0,0,0,25,0,0,67,2,19,1009,81,69,27,41,0,3,23,0,0,0,0,0,0,0,64,45,100,0,0,0,45,0,0,98,2,0,1,50,0,5,16,0,58,6,0,20,0,1,80,17,87,77,70,0,0,0,0,5,10,19,5,15,4,10,10,15,0,12,11,15,5,10,10,36,0,76,143,831,14,0,-31,0,0,454
45,2,3,2,3,14,Ndamukong,Suh,48,12,1,48,36,13,86,0,5,28049,19,28049,70,26,0,0,90,0,0,0,39,0,0,79,2,5,1009,91,88,30,36,0,3,22,0,0,0,7,8,7,8,142,45,100,0,0,2,0,0,0,90,2,12,1,78,0,1,18,3,80,4,0,43,0,1,99,10,93,92,65,0,0,0,0,15,15,14,10,20,10,20,15,20,1,12,12,20,20,30,15,48,0,76,147,999,5,3,-31,0,0,201
45,3,3,3,3,20,Mike,Evans,280,136,4,70,36,12,85,0,7,27285,6,27285,91,20,0,0,79,0,0,0,90,0,0,83,2,7,22,79,40,42,51,0,1,55,0,0,0,1,1,1,1,215,45,100,0,2,2,42,0,0,13,0,136,4,0,0,1,43,99,85,0,0,76,0,1,88,24,62,79,62,0,0,0,0,5,5,49,0,10,10,5,10,10,0,3,3,10,5,10,5,280,0,77,71,837,52,0,-31,0,0,213
45,2,2,2,2,11,Coty,Sensabaugh,320,176,4,80,36,14,89,0,5,26826,30,26826,94,25,2,1,78,0,0,0,57,0,0,92,2,20,29,79,48,15,29,0,7,20,0,0,0,7,7,7,7,38,45,100,0,0,0,0,0,0,24,2,176,4,88,0,4,17,99,77,2,0,75,0,1,92,15,54,68,54,3,0,3,0,0,5,54,0,10,10,5,0,10,0,16,16,10,0,10,5,320,0,71,29,999,34,0,-31,0,0,99
45,3,3,3,3,12,Chris,Cook,400,220,5,80,36,11,91,0,10,16688,31,16688,90,26,0,0,85,1,0,0,55,0,0,87,2,2,1015,74,67,20,31,0,7,27,0,0,0,8,0,0,0,240,32,100,0,0,0,0,0,0,20,2,220,5,88,0,2,15,27,87,4,0,68,0,1,95,14,60,75,65,2,2,2,2,0,5,49,0,5,10,10,0,5,0,16,17,10,0,0,5,400,0,74,52,646,33,4,-31,0,0,98
45,2,2,2,2,19,Roberto,Garza,600,384,6,100,36,19,65,0,7,14193,1,14193,58,34,0,0,87,1,0,0,37,0,0,56,1,4,1009,86,44,79,78,0,3,30,0,0,0,2,2,2,2,206,45,100,0,0,0,0,0,0,63,2,384,6,0,0,4,28,54,40,13,13,40,0,0,91,27,86,77,82,0,0,0,0,20,10,29,15,20,10,25,15,10,0,7,8,25,15,30,10,600,0,74,150,999,10,2,-31,0,0,297
45,3,3,3,3,17,Andrew,Sendejo,194,84,3,64.66666667,36.66666667,13,88,0,7,957,31,957,85,26,0,0,76,2,0,0,56,0,0,84,2,33,26,78,60,20,29,0,7,17,0,0,0,0,0,0,0,171,45,100,0,0,0,0,0,0,34,2,84,3,93,0,15,15,99,76,4,0,69,0,1,99,17,63,67,56,2,2,2,2,0,10,49,0,10,10,10,0,10,0,17,17,10,0,0,5,194,0,73,40,999,18,0,-31,0,0,178
45,3,3,3,3,19,Stephen,Peterman,44,7,1,44,37,17,71,0,4,17375,19,17375,50,31,0,0,90,1,0,0,20,0,0,46,0,20,1009,89,19,81,84,0,12,15,0,2,0,0,2,0,2,106,45,100,0,0,4,0,0,0,66,0,7,1,86,0,3,17,61,23,10,792,23,0,0,93,21,92,82,84,0,0,0,0,15,10,9,10,10,5,20,15,15,0,8,6,20,15,25,10,44,0,76,163,999,0,1,-31,0,0,125
45,2,2,2,2,14,Brian,Orakpo,48,11,1,48,37,15,90,0,5,27112,26,27112,84,27,0,0,87,0,0,0,44,0,0,80,2,13,6,78,86,31,49,0,8,31,0,0,0,8,8,8,8,214,45,100,0,0,0,15,0,0,98,2,11,1,0,0,1,15,35,84,5,0,43,0,1,90,16,82,88,77,2,3,2,3,0,10,39,0,10,10,15,5,15,0,15,14,10,0,25,10,48,0,76,97,999,21,0,-31,0,0,454
45,3,2,3,2,12,Amini,Silatolu,200,52,4,50,37,9,79,0,5,27829,21,27829,65,25,0,0,77,0,0,0,22,0,0,72,0,8,12,85,28,75,83,0,3,20,0,0,0,0,0,0,0,269,45,100,0,0,2,20,0,0,61,0,52,4,64,0,2,15,99,67,2,0,28,0,0,99,11,85,76,59,0,0,0,0,10,15,14,10,20,5,15,10,20,0,8,6,10,10,30,15,200,0,76,155,999,4,0,-31,0,0,213
45,2,2,2,2,13,Brian,Robison,220,72,4,55,37,15,90,0,7,28021,31,28021,78,30,0,0,85,0,0,0,35,0,0,83,0,3,1015,87,67,25,49,0,3,23,0,2,0,0,0,0,0,214,45,100,0,0,2,1,0,0,96,0,72,4,75,0,4,18,99,87,7,0,33,0,1,90,15,79,86,77,0,0,0,0,5,10,39,0,10,4,10,5,15,0,10,11,15,5,20,10,220,0,75,99,999,26,0,-31,0,0,301
45,2,2,2,2,13,Alfonzo,Dennard,60,23,1,60,37,12,90,0,5,17248,22,17248,92,24,2,1,84,1,0,0,59,0,0,87,2,16,1009,81,56,25,33,0,13,30,0,0,0,0,0,0,0,142,45,100,1,1,4,40,0,0,37,2,23,1,57,0,7,16,31,80,2,0,69,0,1,89,15,64,70,52,3,0,3,0,5,5,39,0,10,10,10,5,10,0,16,17,15,5,20,5,60,0,70,40,999,27,0,-31,0,0,209
45,4,4,4,4,15,Tyvon,Branch,180,69,3,60,37,15,95,0,5,26776,23,26776,95,27,2,0,89,0,0,0,41,0,0,93,2,1,7,82,72,22,35,0,7,29,0,0,0,0,0,0,0,227,45,100,2,2,0,78,0,0,33,2,69,3,90,0,4,15,32,80,6,0,69,0,0,90,17,64,82,78,0,0,0,0,0,10,44,0,10,10,10,5,10,0,18,16,10,0,15,5,180,0,72,50,999,33,0,-31,0,0,190
45,2,2,2,2,10,David,Johnson,38,0,1,38,38,14,81,0,10,26861,29,26861,76,26,0,0,86,1,0,0,64,0,0,77,2,63,2,76,29,56,57,0,8,64,0,0,0,8,8,8,8,12,45,100,0,0,0,55,0,0,85,0,0,1,75,0,15,13,43,78,5,0,62,0,1,100,12,76,73,64,0,0,0,0,5,10,29,10,15,0,10,10,10,0,4,4,15,10,15,10,38,0,74,100,999,15,0,-31,0,0,16
45,4,4,4,4,22,Malcom,Floyd,72,34,1,72,38,12,86,0,4,27180,8,27180,89,32,0,1,79,0,0,0,87,0,0,85,2,63,1009,88,28,27,35,0,1,64,0,0,0,0,0,0,0,260,45,100,4,4,0,0,0,0,80,2,34,1,0,0,15,25,99,97,10,307,93,0,1,68,17,72,85,79,0,0,0,0,0,5,59,0,10,10,5,5,10,0,3,3,5,0,5,5,72,0,77,65,999,37,3,-31,0,0,134
45,0,0,0,0,16,Cedric,Griffin,600,410,5,120,38,16,87,0,5,27201,26,27201,87,31,0,0,83,0,0,0,54,0,0,88,2,16,1015,85,71,20,29,0,0,31,0,0,0,0,0,0,0,214,45,100,2,2,2,65,0,0,20,1,410,5,50,0,2,16,99,85,8,1278,65,0,0,85,18,66,78,75,3,3,3,3,0,5,49,0,10,10,5,0,10,0,16,16,10,0,10,5,600,0,72,35,999,28,1,-31,0,0,197
45,2,2,2,2,16,Domata,Peko,80,2,2,40,39,21,61,0,9,27884,2,27884,58,29,0,0,88,0,0,0,32,0,0,60,1,26,2,91,75,33,37,0,3,30,0,0,0,0,0,0,0,118,45,100,0,0,0,0,0,0,94,1,2,2,80,0,4,27,94,55,8,75,39,0,1,95,22,87,79,84,0,0,0,0,15,10,19,15,20,10,20,20,20,0,12,12,20,10,30,15,80,0,75,162,999,9,0,-31,0,0,292
45,3,2,3,2,16,Rodger,Saffold,44,5,1,44,39,12,73,0,4,27104,24,27104,60,25,0,0,82,0,0,0,19,0,0,71,0,1,11,75,18,88,79,1,3,13,0,0,0,2,2,2,2,86,45,100,0,0,0,0,0,0,76,1,5,1,0,0,2,17,30,63,4,0,14,0,0,90,14,87,78,70,0,0,0,0,15,10,19,10,20,5,15,15,15,0,5,7,20,15,30,10,44,0,77,154,999,0,0,-31,0,0,194
45,2,4,2,4,17,Jeron,Johnson,44,5,1,44,39,14,89,0,4,27394,28,27394,89,25,0,0,80,0,0,0,55,0,0,86,1,63,1009,82,68,23,36,0,7,19,0,0,0,0,8,0,8,19,45,100,2,2,0,45,0,0,32,2,5,1,92,0,15,19,29,68,3,0,63,0,1,87,18,64,67,51,0,0,0,0,0,10,39,5,10,10,20,5,10,0,18,18,10,0,15,10,44,0,70,52,999,21,2,-31,0,0,74
45,2,2,2,2,15,Uche,Nwaneri,180,24,4,45,39,20,67,0,10,28149,17,28149,51,29,0,0,84,0,0,0,25,0,0,56,2,12,1015,92,55,86,92,0,3,19,0,0,0,9,9,9,9,169,45,100,0,0,0,40,0,0,77,1,24,4,70,0,5,16,98,62,7,0,30,0,1,95,17,94,88,82,0,0,0,0,5,10,9,10,15,10,20,10,20,0,6,6,10,5,30,10,180,0,75,150,999,5,0,-31,0,0,13
45,2,2,2,2,17,Brian,Cushing,52,13,1,52,39,13,88,0,3,27077,32,27077,83,26,0,0,92,1,0,0,62,0,0,85,0,15,21,79,86,25,42,0,3,35,0,2,0,0,1,0,1,231,45,100,0,0,0,1,0,0,56,2,13,1,0,0,1,17,35,73,5,0,60,0,1,95,14,80,85,78,2,2,2,2,5,10,39,0,10,10,15,5,15,0,14,14,10,5,20,15,52,0,75,95,999,19,0,-31,0,0,12
45,3,3,0,0,10,Nick,Hardwick,40,0,1,40,40,15,75,0,5,17389,8,17389,59,32,0,0,85,1,0,0,22,0,0,57,0,3,1015,82,40,90,89,0,13,21,0,2,0,0,0,0,0,169,24,100,0,0,4,0,0,0,61,2,0,1,69,0,3,12,99,38,10,310,33,0,0,95,11,87,91,89,0,0,2,0,10,10,19,10,25,5,10,10,20,0,7,7,15,5,25,10,40,0,76,145,999,0,3,-31,0,0,48
