team,first_name,last_name,position,awareness,speed,acceleration,agility,strength,elusiveness,carrying,trucking,catching,jumping,throw_power,throw_accuracy_short,throw_accuracy_mid,throw_accuracy_deep,throw_on_the_run,playaction,pass_block,run_block,tackle,kick_power,kick_accuracy,kick_return,stamina,injury,run_block_power,run_block_finesse,pass_block_power,pass_block_finesse,break_tackle,toughness,handedness,jersey_number,height,weight,age,birthdate,years_pro,college,draft_round,draft_pick,contract_length,contract_years_left,total_salary,signing_bonus,role_one,role_two,pro_bowl,nfl_icon,hair_style,hair_color,skin_color,tattoo_left,tattoo_right,tendency,face_id,sleeves,left_hand,right_hand,left_wrist,right_wrist,left_elbow,right_elbow,left_knee,right_knee,left_shoe,right_shoe,neck_pad,mouthpiece,breathing_strip,eye_black,helmet,face_mask,visor
Patriots,Braxton,Berrios,WR,60,91,90,91,50,76,70,34,78,86,19,15,10,6,10,6,34,40,25,18,13,79,89,82,17,10,16,16,69,77,Right,14,69,188,23,10/6/1995,1,Miami (Fla.),6,50,4,3,2578408,118408,45,45,0,0,4,0,2,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Patriots,Michael,Bennett,LE,89,73,84,76,91,27,40,33,39,68,10,6,6,6,6,6,45,45,86,30,20,10,89,92,45,45,45,45,17,78,Right,77,76,274,33,11/13/1985,10,Texas A&M,15,63,2,2,16750000,4000000,45,45,0,0,4,0,2,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Patriots,Andrew,Beck,TE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Right,63,75,255,23,5/15/1996,0,Texas,15,63,3,3,1770000,115000,45,45,0,0,4,0,2,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Patriots,Jake,Bailey,P,47,82,85,68,43,20,40,12,39,80,45,26,23,17,23,20,9,7,29,94,63,10,81,84,10,10,10,10,10,43,Right,60,74,204,22,6/18/1997,0,Stanford,5,35,4,4,2810800,290800,45,45,0,0,4,0,2,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Patriots,Stephen,Anderson,TE,68,84,89,83,74,49,69,60,79,89,30,54,51,39,49,35,63,53,35,21,19,40,85,87,44,52,57,61,49,81,Right,80,75,230,26,1/30/1993,3,California,15,63,2,1,1275000,0,45,45,0,0,4,0,2,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Patriots,David,Andrews,C,92,68,84,58,86,15,22,26,25,74,22,6,6,6,6,6,84,90,38,20,20,10,88,87,90,87,80,86,9,88,Right,60,75,300,27,7/10/1992,4,Georgia,15,63,4,2,9000000,1600000,45,45,0,0,4,0,2,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Bills,Jarron,Jones,RT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Right,72,78,320,25,3/11/1994,1,Notre Dame,,,,,,,45,45,0,0,4,0,2,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Bills,Kevin,Johnson,CB,75,88,89,92,63,64,55,31,70,92,25,6,6,6,6,6,35,35,57,15,15,60,92,74,35,35,35,35,54,82,Right,36,72,185,27,8/5/1992,4,Wake Forest,1,16,1,1,3000000,400000,45,45,0,0,4,0,2,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Bills,Micah,Hyde,FS,90,88,89,90,58,74,74,33,73,83,30,6,6,6,6,6,35,35,71,56,48,83,90,93,35,35,35,35,59,69,Right,23,72,197,28,12/31/1990,6,Iowa,5,31,5,3,30500000,10300000,45,45,0,0,4,0,2,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Bills,Jaquan,Johnson,FS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Right,46,70,191,23,11/13/1995,0,Miami (Fla.),6,21,4,4,2704340,184340,45,45,0,0,4,0,2,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Bills,Darryl,Johnson Jr,LE,55,78,86,83,75,37,54,41,64,79,24,6,6,6,6,6,45,45,75,15,17,10,85,88,45,45,45,45,27,83,Right,92,78,253,22,4/4/1997,0,North Carolina A&T,7,33,4,4,2618464,98464,45,45,0,0,4,0,2,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Bills,Taron,Johnson,CB,75,89,92,85,63,67,58,22,68,81,25,6,6,6,6,6,10,40,57,10,11,38,88,87,35,35,40,35,50,73,Right,24,71,192,23,7/27/1996,1,Weber State,4,25,4,3,3106068,646068,45,45,0,0,4,0,2,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Bills,Tyree,Jackson,QB,52,86,89,85,76,55,62,53,37,83,95,74,69,74,77,71,18,22,40,26,14,17,92,86,22,21,18,14,58,87,Right,6,79,249,21,11/7/1997,0,Buffalo,15,63,3,3,1770000,75000,45,45,0,0,4,0,2,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Bills,Jerry,Hughes,RE,89,82,87,81,76,42,45,10,40,85,13,6,6,6,6,6,45,45,80,26,25,10,84,90,45,45,45,45,32,97,Right,55,74,254,31,8/13/1988,9,Texas Christian,1,31,3,3,21500000,19750000,45,45,0,0,4,0,2,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Bills,Frank,Gore,HB,99,84,87,86,76,76,91,83,69,79,31,35,30,20,15,15,60,45,32,20,14,15,90,86,28,28,44,40,80,97,Right,20,69,212,36,5/14/1983,14,Miami (Fla.),3,1,1,1,2000000,500000,45,45,0,0,4,0,2,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Bills,Stephen,Hauschka,K,62,65,65,64,55,15,35,10,30,35,22,33,25,25,20,20,19,18,15,92,88,10,80,90,15,20,16,15,5,65,Right,4,76,210,34,6/29/1985,11,North Carolina State,15,63,3,1,8850000,4000000,45,45,0,0,4,0,2,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Bills,Cody,Ford,RT,73,65,79,62,88,18,35,10,23,71,16,6,6,6,6,6,69,71,14,14,12,10,83,85,74,68,72,68,8,88,Right,70,75,329,22,12/28/1996,0,Oklahoma,2,6,4,4,7507470,4811225,45,45,0,0,4,0,2,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Bills,Robert,Foster,WR,75,93,91,87,55,75,72,43,82,81,29,15,10,6,10,6,38,42,28,16,14,45,89,88,34,27,21,19,70,81,Right,16,74,196,25,5/7/1994,1,Alabama,15,63,2,1,1050000,0,45,45,0,0,4,0,2,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Bills,Reid,Ferguson,TE,55,70,82,67,62,44,52,46,55,69,27,18,16,13,19,17,54,50,29,21,19,18,84,91,40,35,50,40,43,83,Right,69,74,235,25,3/24/1994,3,LSU,15,63,3,3,2745000,445000,45,45,0,0,4,0,2,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Bills,E.J.,Gaines,CB,75,88,90,84,59,66,54,29,67,77,30,6,6,6,6,6,35,35,61,20,20,64,93,90,35,35,35,35,56,70,Right,26,70,191,27,2/23/1992,5,Missouri,6,28,1,1,2100000,250000,45,45,0,0,4,0,2,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Bills,Jon,Feliciano,RG,70,62,74,64,81,11,40,25,35,75,23,6,6,6,6,6,68,66,41,22,17,14,79,90,69,63,69,66,6,88,Right,76,76,325,27,2/10/1992,4,Miami (Fla.),4,32,2,2,7250000,3900000,45,45,0,0,4,0,2,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Bills,Nick,Easley,WR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Right,86,71,203,22,1/14/1997,0,Iowa,15,63,3,3,1768000,13000,45,45,0,0,4,0,2,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Bills,Tyrel,Dodson,LOLB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Right,53,72,237,21,6/25/1998,0,Texas A&M,15,63,3,3,1780000,75000,45,45,0,0,4,0,2,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Bills,Dion,Dawkins,LT,85,69,79,71,89,18,28,33,37,64,23,6,6,6,6,6,78,79,31,24,22,10,92,89,76,80,78,80,8,86,Right,73,77,320,25,4/26/1994,2,Temple,2,31,4,2,4183234,1935617,45,45,0,0,4,0,2,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Bills,Jason,Croom,TE,73,83,86,77,72,71,69,67,79,82,25,15,10,6,10,6,59,57,37,15,19,8,85,82,51,56,58,55,71,83,Right,80,77,246,25,2/28/1994,2,Tennessee,15,63,2,1,1054000,0,45,45,0,0,4,0,2,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Bills,Patrick,DiMarco,FB,80,74,83,77,74,64,74,73,63,73,30,20,15,10,10,10,68,60,45,19,22,50,86,92,53,48,48,43,50,88,Right,42,73,234,30,4/30/1989,8,South Carolina,15,63,4,2,8400000,3300000,45,45,0,0,4,0,2,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Bills,Kurt,Coleman,FS,87,85,90,81,58,32,64,55,82,85,11,6,6,6,6,13,45,45,69,24,10,30,95,88,45,45,45,45,-1,75,Right,28,71,206,31,4/1/1988,9,Ohio State,7,51,1,1,930000,0,45,45,0,0,4,0,2,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Bills,Tremaine,Edmunds,MLB,70,87,87,87,75,37,48,28,52,83,18,6,6,6,6,6,45,45,82,20,14,10,88,93,45,45,45,45,29,88,Right,49,77,250,21,5/2/1998,1,Virginia Tech,1,16,4,3,12659544,12659544,45,45,0,0,4,0,2,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Bills,Cory,Carter,P,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Right,7,71,220,25,3/5/1994,3,Texas Southern,15,63,2,1,1052000,2000,45,45,0,0,4,0,2,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Bills,Kyle,Carter,TE,50,84,86,82,70,55,68,60,69,84,30,15,10,6,10,29,52,59,35,21,19,18,85,87,62,61,57,57,-1,76,Right,48,75,245,26,12/17/1992,3,Penn State,15,63,1,1,570000,0,45,45,0,0,4,0,2,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Patriots,Ryan,Allen,P,65,71,80,62,44,20,35,10,24,65,37,30,30,25,20,20,14,15,29,91,77,10,80,95,14,14,11,11,10,64,Left,6,74,220,29,2/28/1990,6,Louisiana Tech,15,63,1,1,1500000,100000,45,45,0,0,4,0,2,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Bills,John,Brown,WR,86,94,90,88,41,89,75,39,81,91,35,15,10,6,10,6,30,47,25,30,30,81,88,87,38,31,23,20,79,65,Right,15,71,179,29,4/3/1990,5,Pittsburg State,3,27,3,3,27000000,10100000,45,45,0,0,4,0,2,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Bills,Corey,Bojorquez,P,48,70,74,63,41,13,33,17,24,44,34,30,25,20,19,14,17,19,28,94,61,10,86,87,18,18,19,17,10,61,Left,9,72,208,22,9/13/1996,1,New Mexico,15,63,3,2,1710000,0,45,45,0,0,4,0,2,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Bills,Ike,Boettger,RG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Right,65,78,313,24,10/5/1994,1,Iowa,15,63,3,2,1716000,6000,45,45,0,0,4,0,2,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Bills,Russell,Bodine,C,76,65,79,53,90,15,32,19,30,78,15,6,6,6,6,6,72,68,29,21,22,10,83,93,67,70,73,69,9,85,Right,66,75,308,27,6/30/1992,5,North Carolina,4,15,2,1,5000000,2150000,45,45,0,0,4,0,2,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Bills,Nate,Becker,TE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Right,84,77,264,23,3/24/1996,0,Miami (Ohio),15,63,1,1,495000,0,45,45,0,0,4,0,2,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Bills,Victor,Bolden Jr,WR,54,90,91,90,44,81,64,32,78,78,37,38,32,25,37,26,32,38,26,22,24,82,91,91,20,12,15,19,75,73,Right,13,68,178,24,4/4/1995,2,Oregon State,15,63,2,1,1200000,0,45,45,0,0,4,0,2,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Bills,Ryan,Bates,LT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Right,74,76,302,22,2/14/1997,0,Penn State,15,63,3,3,1760000,40000,45,45,0,0,4,0,2,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Bills,Cole,Beasley,WR,89,87,89,92,61,83,79,44,90,90,35,34,28,24,36,15,32,56,39,28,24,77,94,91,16,12,15,15,77,88,Right,10,68,174,30,4/26/1989,7,Southern Methodist,15,63,4,4,29000000,10700000,45,45,0,0,4,0,2,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Bills,Sam,Acho,ROLB,73,81,85,74,71,25,40,40,53,75,14,6,6,6,6,7,45,45,83,13,20,10,86,88,45,45,45,45,-1,82,Right,74,75,260,30,9/6/1988,8,Texas,,,,,855000,80000,45,45,0,0,4,0,2,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Bills,Matt,Barkley,QB,71,73,77,64,63,37,68,32,37,72,79,85,79,76,79,79,19,15,25,25,25,10,95,87,25,20,25,15,38,87,Right,5,74,231,28,9/8/1990,6,USC,4,2,3,2,4000000,600000,45,45,0,0,4,0,2,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Bills,Lorenzo,Alexander,ROLB,93,82,86,78,83,15,55,30,57,83,30,6,6,6,6,6,45,45,80,25,25,10,84,90,45,45,45,45,10,85,Right,57,73,245,36,5/31/1983,14,California,15,63,1,1,3750000,1600000,45,45,0,0,4,0,2,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Dolphins,Preston,Williams,WR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Right,82,77,218,22,3/27/1997,0,Colorado State,15,63,3,3,1755000,0,45,45,0,0,4,0,2,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Dolphins,Albert,Wilson,WR,89,91,91,89,55,84,78,48,87,88,41,32,28,22,31,16,24,59,25,21,18,77,88,91,19,11,13,13,80,68,Right,15,69,191,27,7/12/1992,5,Georgia State,15,63,3,2,24000000,14450000,45,45,0,0,4,0,2,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Dolphins,Christian,Wilkins,DT,74,72,82,76,86,25,43,41,41,73,24,6,6,6,6,6,45,45,80,15,11,25,76,94,45,45,45,45,26,89,Right,97,76,315,23,12/20/1995,0,Clemson,1,13,4,4,15439098,15439098,45,45,0,0,4,0,2,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Bills,Josh,Allen,QB,69,84,87,85,72,81,60,59,33,83,99,73,77,77,85,81,14,17,32,22,14,13,93,87,10,10,15,10,75,88,Right,17,77,235,23,5/21/1996,1,Wyoming,1,7,4,3,21183034,21183034,45,45,0,0,7,2,0,0,0,2,-1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-1,-1,1
Dolphins,Adolphus,Washington,DT,71,71,82,60,79,26,32,32,32,72,23,6,6,6,6,6,44,45,83,17,17,9,78,88,46,45,44,45,11,81,Right,53,76,295,26,11/24/1992,3,Ohio State,,,,,720000,0,45,45,0,0,4,0,2,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Dolphins,Mark,Walton Jr,HB,63,87,90,84,65,79,82,66,69,77,26,25,20,15,15,15,58,30,31,18,12,76,89,87,26,20,42,37,76,77,Right,9,70,203,22,3/29/1997,1,Miami (Fla.),4,16,1,1,495000,0,45,45,0,0,4,0,2,0,7,2,-1,0,5,5,0,0,0,0,0,0,0,0,0,1,0,0,-1,-1,0
Dolphins,Clive,Walford,TE,58,79,83,75,72,62,76,66,79,85,35,40,35,31,44,35,62,53,45,33,32,25,87,88,52,51,61,60,63,80,Right,87,76,255,27,10/1/1991,4,Miami (Fla.),3,4,1,1,720000,0,45,45,0,0,4,0,2,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Bills,Maurice,Alexander,MLB,69,90,90,83,71,59,60,49,54,88,21,6,6,6,6,6,35,35,75,19,22,35,91,89,35,35,35,35,44,74,Right,41,74,220,28,2/16/1991,CONFLICT,Utah State,,,,,850000,150000,45,45,0,0,4,0,2,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Dolphins,Andrew,Van Ginkel,MLB,64,85,88,83,70,27,54,51,51,90,25,6,6,6,6,6,45,45,80,15,19,13,88,87,45,45,45,45,12,89,Right,43,76,239,24,7/1/1995,0,Wisconsin,5,23,4,4,2831964,311964,45,45,0,0,4,0,2,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Dolphins,Vincent,Taylor,DT,74,70,81,61,84,24,28,41,33,71,19,6,6,6,6,6,45,45,74,25,21,10,78,92,45,45,45,45,19,86,Right,96,75,309,25,1/5/1994,2,Oklahoma State,6,34,4,2,2554428,154428,45,45,0,0,4,0,2,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Dolphins,Cory,Thomas,DT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Right,48,78,315,24,8/2/1995,0,Mississippi State,15,63,3,3,1755000,0,45,45,0,0,4,0,2,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Dolphins,Laremy,Tunsil,LT,92,65,78,77,91,22,31,32,26,77,22,6,6,6,6,6,85,79,35,20,17,9,89,92,77,80,87,84,12,92,Right,78,77,315,25,8/2/1994,3,Mississippi,1,13,5,2,12457650,12457650,45,45,0,0,4,0,2,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Dolphins,Kenny,Stills,WR,92,92,92,85,60,83,77,46,88,86,30,25,20,15,15,20,43,43,29,19,20,77,90,92,37,31,27,29,82,78,Right,10,73,202,27,4/22/1992,6,Oklahoma,5,16,4,2,32000000,16950000,45,45,0,0,4,0,2,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Dolphins,Cordrea,Tankersley,CB,68,92,91,84,72,67,68,36,72,74,30,18,12,8,29,6,35,35,69,23,14,55,92,93,35,35,35,35,57,83,Right,23,73,200,25,11/19/1993,2,Clemson,3,33,4,2,3176288,706288,45,45,0,0,4,0,2,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Dolphins,Durham,Smythe,TE,60,79,86,78,75,54,75,71,74,76,25,15,10,6,10,6,64,57,28,19,14,10,83,85,55,58,62,65,62,86,Right,81,78,254,24,8/9/1995,1,Notre Dame,4,27,4,3,3092232,632232,45,45,0,0,4,0,2,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Dolphins,Akeem,Spence,DT,78,66,84,64,91,15,42,22,30,79,36,6,6,6,6,6,45,45,71,20,20,10,69,95,45,45,45,45,10,84,Right,93,73,305,27,11/29/1991,6,Illinois,4,4,3,1,9000000,3500000,45,45,0,0,4,0,2,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Dolphins,Zach,Sterup,LT,59,71,78,67,86,14,32,41,34,75,14,6,6,6,6,6,60,61,59,22,24,10,80,88,60,63,61,59,7,85,Right,74,81,325,27,5/14/1992,3,Nebraska,15,63,1,1,645000,0,45,45,0,0,4,0,2,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Dolphins,Maurice,Smith,SS,64,85,90,85,62,60,53,51,58,77,15,6,6,6,6,6,25,25,65,14,13,40,86,87,35,35,35,35,45,83,Right,26,72,196,24,6/14/1995,2,Georgia,15,63,2,1,1200000,0,45,45,0,0,4,0,2,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Dolphins,Terrance,Smith,MLB,56,82,88,82,77,45,54,50,51,82,25,6,6,6,6,25,45,45,78,20,20,15,87,78,45,45,45,45,-1,81,Right,6,74,235,26,5/3/1993,3,Florida State,15,63,1,1,720000,0,45,45,0,0,4,0,2,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Dolphins,Jason,Sanders,K,60,77,82,60,37,15,28,10,20,31,24,32,20,15,15,15,17,17,27,92,79,10,81,83,16,16,17,17,5,53,Right,7,71,186,23,11/16/1995,1,New Mexico,7,37,4,3,2551200,91200,45,45,0,0,4,0,2,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Dolphins,Jake,Rudock,QB,65,76,81,75,56,39,57,25,24,68,82,75,65,68,65,68,17,16,28,21,20,11,91,89,10,10,14,18,32,84,Right,5,75,210,26,1/21/1993,3,Michigan,6,31,1,1,645000,0,45,45,0,0,4,0,2,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Dolphins,Chris,Reed,LG,70,70,81,54,85,35,32,44,37,67,31,5,5,5,5,5,67,64,35,27,15,10,82,84,61,67,68,64,25,78,Right,64,77,315,27,7/22/1992,4,Minnesota State,15,63,2,2,2975000,500000,45,45,0,0,4,0,2,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Dolphins,Durval,Queiroz,DT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Right,69,76,330,26,8/27/1992,0,Unknown,,,,,,,45,45,0,0,4,0,2,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Dolphins,Eric,Rowe,CB,73,90,90,90,74,55,65,40,63,91,29,6,6,6,6,6,35,35,66,24,21,55,92,84,35,35,35,35,45,80,Right,21,73,205,26,10/3/1992,4,Utah,2,15,1,1,3500000,500000,45,45,0,0,4,0,2,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Dolphins,David,Rivers,CB,53,87,92,87,51,68,59,33,58,81,27,6,6,6,6,31,43,44,56,18,17,50,90,80,45,40,45,40,-1,91,Right,37,73,186,25,7/23/1994,2,Youngstown State,15,63,2,2,1230000,0,45,45,0,0,4,0,2,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Dolphins,Josh,Rosen,QB,72,75,84,67,63,54,62,26,24,76,87,85,80,79,75,82,14,21,25,18,17,10,95,86,13,10,10,14,43,75,Right,3,76,221,22,2/10/1997,1,UCLA,1,10,4,3,17597760,17597760,45,45,0,0,7,4,0,0,0,0,-1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,1,-1,-1,0
Dolphins,Nick,O'Leary,TE,61,75,79,73,73,35,73,75,84,78,30,15,10,6,10,6,58,64,44,35,35,30,85,88,54,63,57,54,42,92,Right,83,75,252,26,8/31/1992,CONFLICT,Florida State,,,,,1710000,200000,45,45,0,0,4,0,2,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Dolphins,Quentin,Poling,MLB,48,85,89,83,76,30,55,43,60,88,20,6,6,6,6,6,45,45,73,17,12,6,88,91,45,45,45,45,15,90,Right,51,73,235,25,8/17/1994,1,Ohio U.,7,35,2,2,1080000,0,45,45,0,0,4,0,2,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Dolphins,Jamiyus,Pittman,DT,53,63,79,63,82,13,31,36,36,74,19,6,6,6,6,6,45,45,79,19,14,10,79,84,45,45,45,45,10,82,Right,65,74,313,24,10/23/1994,1,Central Florida,15,63,2,2,1230000,0,45,45,0,0,4,0,2,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
